Row ID,Order ID,Order Date ,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit  percentage
4392,CA-2017-111556,11-08-2018,22-11-2017,Second Class,JF-15415,Jennifer Ferguson,Consumer,US,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0.00,23.81,333.3%
560,CA-2017-118731,11-08-2018,22-11-2017,Standard Class,HK-14890,Heather Kirkland,Corporate,US,Newark,Delaware,19711,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0.00,41.34,384.6%
561,CA-2017-118731,11-08-2018,22-11-2017,Standard Class,HK-14890,Heather Kirkland,Corporate,US,Newark,Delaware,19711,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.10,5,0.00,75.69,384.6%
4753,CA-2017-103499,11-08-2018,24-11-2017,Standard Class,SC-20380,Shahid Collister,Consumer,US,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7-8 x 11 Blue Bar Computer Printout Paper,115.30,3,0.20,40.35,285.7%
7927,CA-2017-120404,11-08-2018,24-11-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,US,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.18,1,0.20,1.81,286.2%
7928,CA-2017-120404,11-08-2018,24-11-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,US,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.58,2,0.20,23.77,275.9%
7929,CA-2017-120404,11-08-2018,24-11-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,US,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.20,1,0.60,-26.09,-85.1%
4841,CA-2017-154123,11-08-2018,25-11-2017,Standard Class,JS-15685,Jim Sink,Corporate,US,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.18,2,0.40,-118.01,-285.7%
2072,US-2017-110996,11-08-2018,25-11-2017,Standard Class,BD-11770,Bryan Davis,Consumer,US,New York City,New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.78,1,0.20,30.1,799.9%
1813,US-2017-161193,11-08-2018,26-11-2017,Standard Class,KH-16690,Kristen Hastings,Corporate,US,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem-Fax,203.88,5,0.20,20.39,999.9%
1814,US-2017-161193,11-08-2018,26-11-2017,Standard Class,KH-16690,Kristen Hastings,Corporate,US,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.30,7,0.70,-10.49,-136.3%
2782,CA-2017-146724,11-08-2018,27-11-2017,First Class,DS-13180,David Smith,Corporate,US,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.20,-9.16,-888.9%
6509,CA-2017-102197,12-08-2018,26-12-2017,Standard Class,SN-20710,Steve Nguyen,Home Office,US,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.37,2,0.20,1.03,618.4%
6510,CA-2017-102197,12-08-2018,26-12-2017,Standard Class,SN-20710,Steve Nguyen,Home Office,US,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.85,2,0.20,15.88,307.6%
6511,CA-2017-102197,12-08-2018,26-12-2017,Standard Class,SN-20710,Steve Nguyen,Home Office,US,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.65,2,0.20,6.63,296.4%
2269,CA-2017-105480,12-08-2018,26-12-2017,Standard Class,SN-20710,Steve Nguyen,Home Office,US,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.11,6,0.30,-18.22,-1400.2%
2270,CA-2017-105480,12-08-2018,26-12-2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,US,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.00,55.9,1999.9%
733,CA-2017-131954,01-09-2018,25-01-2017,Standard Class,KB-16240,Karen Bern,Corporate,US,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.00,244.62,526.3%
734,CA-2017-131954,01-09-2018,25-01-2017,Standard Class,KB-16240,Karen Bern,Corporate,US,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w-o Phone-Fax-Modem Protection,168.10,5,0.00,43.71,384.6%
735,CA-2017-131954,01-09-2018,25-01-2017,Standard Class,KN-16390,Katherine Nockton,Corporate,US,Los Angeles,California,90004,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3,0.00,4.07,213.0%
736,CA-2017-131954,01-09-2018,25-01-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,US,Houston,Texas,77041,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.70,6,0.20,-16.36,-615.5%
737,CA-2017-131954,01-09-2018,25-01-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,US,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.33,2,0.60,-0.76,-306.6%
738,CA-2017-131954,01-09-2018,25-01-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,US,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.80,-17.25,-62.5%
9745,CA-2017-141782,01-09-2018,25-01-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,US,Houston,Texas,77041,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,58.37,12,0.20,21.89,266.7%
1096,CA-2017-160423,01-09-2018,26-01-2017,Second Class,MH-17440,Mark Haberlin,Corporate,US,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2,0.00,1.02,345.1%
1097,CA-2017-160423,01-09-2018,26-01-2017,Standard Class,CS-11860,Cari Schnelling,Consumer,US,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3-4 x 5 Forms per Page, 200 Sets per Book",3.82,1,0.20,1.19,321.0%
2680,CA-2017-127026,01-09-2018,27-01-2017,Second Class,SC-20230,Scot Coram,Corporate,US,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter-Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0.00,4.18,384.2%
2681,CA-2017-127026,01-09-2018,27-01-2017,First Class,TB-21055,Ted Butterfield,Consumer,US,Fairfield,Ohio,45014,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.20,5.37,307.6%
2682,CA-2017-127026,01-09-2018,27-01-2017,First Class,CM-12190,Charlotte Melton,Consumer,US,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.37,2,0.30,-36.67,-500.1%
2683,CA-2017-127026,01-09-2018,27-01-2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,US,San Francisco,California,94122,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,51.75,5,0.00,24.84,208.3%
2684,CA-2017-127026,01-09-2018,27-01-2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,US,San Francisco,California,94122,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0.00,11.16,1110.8%
9318,CA-2017-124940,02-09-2018,26-02-2017,First Class,HW-14935,Helen Wasserman,Corporate,US,Chicago,Illinois,60653,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3-4"" x 5""",17.76,3,0.20,5.55,320.0%
5346,CA-2017-108539,03-09-2018,23-03-2017,Standard Class,TS-21370,Todd Sumrall,Corporate,US,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.80,4,0.00,43.9,200.0%
5347,CA-2017-108539,03-09-2018,23-03-2017,Standard Class,TS-21370,Todd Sumrall,Corporate,US,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.38,2,0.10,2.46,8999.2%
5348,CA-2017-108539,03-09-2018,23-03-2017,Standard Class,TS-21370,Todd Sumrall,Corporate,US,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0.00,1351.99,384.6%
8825,CA-2017-117156,03-09-2018,23-03-2017,First Class,RB-19795,Ross Baird,Home Office,US,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.82,2,0.20,13.56,470.6%
9362,CA-2017-111591,03-09-2018,25-03-2017,Standard Class,CR-12730,Craig Reiter,Consumer,US,Columbus,Ohio,43229,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.32,2,0.70,-2.65,-125.3%
9363,CA-2017-111591,03-09-2018,25-03-2017,Standard Class,CR-12730,Craig Reiter,Consumer,US,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.29,2,0.20,45.32,296.3%
9364,CA-2017-111591,03-09-2018,25-03-2017,Standard Class,PW-19030,Pauline Webber,Corporate,US,Los Angeles,California,90049,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2,0.00,1.67,344.9%
9365,CA-2017-111591,03-09-2018,25-03-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,US,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.19,1,0.20,11.61,888.8%
2333,CA-2017-169285,03-09-2018,25-03-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,US,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.00,2,0.00,6.48,555.6%
2334,CA-2017-169285,03-09-2018,25-03-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,US,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0.00,115.18,208.3%
4429,CA-2017-119452,03-09-2018,27-03-2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,US,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.62,9,0.20,2.66,888.0%
8377,CA-2017-156272,03-09-2018,27-03-2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,US,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.03,2,0.20,-0.6,-4005.0%
7184,CA-2017-128853,04-09-2018,23-04-2017,Standard Class,JH-15985,Joseph Holt,Consumer,US,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.00,5.87,1429.6%
7567,CA-2017-140802,04-09-2018,23-04-2017,Standard Class,JH-15985,Joseph Holt,Consumer,US,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.00,35.63,370.4%
7568,CA-2017-140802,04-09-2018,23-04-2017,Standard Class,JH-15985,Joseph Holt,Consumer,US,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.00,7.48,212.8%
3713,CA-2017-166198,04-09-2018,24-04-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,US,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,0.00,18.84,222.2%
3714,CA-2017-166198,04-09-2018,24-04-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,US,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.00,41.17,344.8%
177,US-2017-152366,04-09-2018,25-04-2017,First Class,VW-21775,Victoria Wilson,Corporate,US,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0.00,3.85,222.3%
1103,US-2017-145863,04-09-2018,27-04-2017,Standard Class,MC-17575,Matt Collins,Consumer,US,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3-4",24.45,4,0.20,8.86,276.0%
1104,US-2017-145863,04-09-2018,27-04-2017,First Class,JL-15130,Jack Lebron,Consumer,US,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.98,1,0.20,1.39,286.3%
989,CA-2017-167899,05-09-2018,26-05-2017,First Class,CR-12730,Craig Reiter,Consumer,US,New York City,New York,10009,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.90,5,0.00,253.37,357.1%
990,CA-2017-167899,05-09-2018,26-05-2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,US,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets-Pad",11.65,2,0.20,4.08,285.5%
1629,CA-2017-101049,06-09-2018,25-06-2017,Standard Class,KM-16660,Khloe Miller,Consumer,US,Inglewood,California,90301,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0.00,16.3,333.3%
1630,CA-2017-101049,06-09-2018,25-06-2017,Standard Class,KM-16660,Khloe Miller,Consumer,US,Inglewood,California,90301,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.78,3,0.20,14.76,1333.2%
7895,CA-2017-124744,06-09-2018,25-06-2017,Standard Class,EM-14140,Eugene Moren,Home Office,US,Santa Ana,California,92704,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0.00,9.88,204.0%
7896,CA-2017-124744,06-09-2018,25-06-2017,Standard Class,BG-11695,Brooke Gillingham,Corporate,US,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.49,8,0.30,-12.08,-6999.1%
7897,CA-2017-124744,06-09-2018,25-06-2017,Second Class,HG-14965,Henry Goldwyn,Corporate,US,Los Angeles,California,90036,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0.00,10.32,384.5%
4273,US-2017-158505,07-09-2018,21-07-2017,First Class,KA-16525,Kelly Andreada,Consumer,US,Aurora,Illinois,60505,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.05,6,0.20,67.44,275.9%
4274,US-2017-158505,07-09-2018,21-07-2017,Standard Class,MP-17965,Michael Paige,Corporate,US,Bristol,Tennessee,37620,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.09,4,0.70,-27.93,-136.4%
8327,CA-2017-103478,07-09-2018,24-07-2017,Standard Class,TS-21340,Toby Swindell,Consumer,US,New York City,New York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.00,6.26,232.6%
8328,CA-2017-103478,07-09-2018,24-07-2017,Standard Class,TS-21340,Toby Swindell,Consumer,US,New York City,New York,10024,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1-2"" x 11"", Executive Red",3.05,1,0.20,1.03,296.1%
7084,CA-2017-118724,07-09-2018,25-07-2017,Standard Class,BG-11740,Bruce Geld,Consumer,US,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.20,42.5,799.9%
7085,CA-2017-118724,07-09-2018,25-07-2017,Standard Class,RA-19915,Russell Applegate,Consumer,US,Dallas,Texas,75220,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.06,3,0.20,12.5,1600.5%
6699,CA-2017-145429,07-09-2018,25-07-2017,Standard Class,RA-19915,Russell Applegate,Consumer,US,Dallas,Texas,75220,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w-DublLock,21.38,5,0.80,-33.14,-64.5%
6700,CA-2017-145429,07-09-2018,25-07-2017,Standard Class,RA-19915,Russell Applegate,Consumer,US,Dallas,Texas,75220,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.74,4,0.80,-11.46,-58.8%
6701,CA-2017-145429,07-09-2018,25-07-2017,Second Class,NG-18355,Nat Gilpin,Corporate,US,New York City,New York,10011,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0.00,15.79,256.4%
7845,US-2017-123834,07-09-2018,25-07-2017,Second Class,NG-18355,Nat Gilpin,Corporate,US,New York City,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.00,3.08,322.7%
645,US-2017-127719,07-09-2018,25-07-2017,Second Class,NG-18355,Nat Gilpin,Corporate,US,New York City,New York,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.42,9,0.20,33.57,320.0%
9809,CA-2017-145093,07-09-2018,26-07-2017,First Class,DC-12850,Dan Campbell,Consumer,US,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.93,2,0.20,0.56,1594.6%
5013,US-2017-160465,07-09-2018,26-07-2017,First Class,DC-12850,Dan Campbell,Consumer,US,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.58,2,0.20,-2.97,-1602.0%
5014,US-2017-160465,07-09-2018,26-07-2017,Standard Class,BF-11020,Barry Französisch,Corporate,US,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W-Dividers-Space For Phone Numbers, 5 1-4""X8 1-2"", 200-Messages",22.72,4,0.00,10.22,222.3%
5015,US-2017-160465,07-09-2018,26-07-2017,Second Class,TM-21010,Tamara Manning,Consumer,US,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w-Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.00,7.98,200.0%
6584,CA-2017-104731,07-09-2018,27-07-2017,Same Day,DB-13210,Dean Braden,Consumer,US,Hickory,North Carolina,28601,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.19,1,0.20,2.71,1335.4%
6585,CA-2017-104731,07-09-2018,27-07-2017,First Class,CD-12280,Christina DeMoss,Consumer,US,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.00,45.81,370.4%
6586,CA-2017-104731,07-09-2018,27-07-2017,First Class,CD-12280,Christina DeMoss,Consumer,US,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0.00,54.33,243.9%
6587,CA-2017-104731,07-09-2018,27-07-2017,First Class,CD-12280,Christina DeMoss,Consumer,US,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0.00,1.42,208.5%
6588,CA-2017-104731,07-09-2018,27-07-2017,First Class,CD-12280,Christina DeMoss,Consumer,US,Seattle,Washington,98105,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.45,2,0.20,2.96,285.5%
6589,CA-2017-104731,07-09-2018,27-07-2017,First Class,CD-12280,Christina DeMoss,Consumer,US,Seattle,Washington,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor-Drawer Steel Plus,95.94,3,0.00,9.59,1000.4%
6590,CA-2017-104731,07-09-2018,27-07-2017,Standard Class,JW-15220,Jane Waco,Corporate,US,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.86,7,0.20,7.77,500.1%
6416,CA-2017-144750,08-09-2018,21-08-2017,Standard Class,AR-10825,Anthony Rawles,Corporate,US,New York City,New York,10009,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,0.00,6.41,208.4%
3335,US-2017-109253,08-09-2018,22-08-2017,Standard Class,SV-20365,Seth Vernon,Consumer,US,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.13,11,0.10,609.72,473.7%
3336,US-2017-109253,08-09-2018,22-08-2017,Standard Class,SV-20365,Seth Vernon,Consumer,US,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0.00,350.91,370.4%
3337,US-2017-109253,08-09-2018,22-08-2017,Standard Class,SV-20365,Seth Vernon,Consumer,US,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.10,375.74,600.0%
3338,US-2017-109253,08-09-2018,22-08-2017,Standard Class,SV-20365,Seth Vernon,Consumer,US,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.00,28.31,370.4%
3339,US-2017-109253,08-09-2018,22-08-2017,Standard Class,SV-20365,Seth Vernon,Consumer,US,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.00,20.39,294.1%
3340,US-2017-109253,08-09-2018,22-08-2017,Same Day,PT-19090,Pete Takahito,Consumer,US,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.77,2,0.20,-0.77,-619.5%
3341,US-2017-109253,08-09-2018,22-08-2017,Same Day,PT-19090,Pete Takahito,Consumer,US,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming-Outgoing Call Register, 11"" X 8 1-2"", 100 Messages",6.67,1,0.20,2.5,266.8%
425,CA-2017-155705,08-09-2018,23-08-2017,Standard Class,DK-13150,David Kendrick,Corporate,US,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.90,5,0.00,137.15,204.1%
9901,CA-2017-117646,08-09-2018,25-08-2017,Second Class,KL-16555,Kelly Lampkin,Corporate,US,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.86,4,0.80,-4.58,-62.4%
9902,CA-2017-117646,08-09-2018,25-08-2017,Second Class,KL-16555,Kelly Lampkin,Corporate,US,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.19,7,0.80,-164.84,-57.1%
9903,CA-2017-117646,08-09-2018,25-08-2017,Standard Class,AM-10705,Anne McFarland,Consumer,US,Salem,Virginia,24153,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94,6,0.00,29.56,344.9%
8040,CA-2017-121489,08-09-2018,25-08-2017,Standard Class,AM-10705,Anne McFarland,Consumer,US,Salem,Virginia,24153,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4,0.00,67.99,400.0%
8041,CA-2017-121489,08-09-2018,25-08-2017,Standard Class,AM-10705,Anne McFarland,Consumer,US,Salem,Virginia,24153,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.80,5,0.00,3.87,227.4%
8042,CA-2017-121489,08-09-2018,25-08-2017,Standard Class,AM-10705,Anne McFarland,Consumer,US,Salem,Virginia,24153,South,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0.00,5.71,344.7%
3604,CA-2017-112956,08-09-2018,27-08-2017,Standard Class,DB-13615,Doug Bickford,Consumer,US,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w-Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.00,27.93,200.0%
3605,CA-2017-112956,08-09-2018,27-08-2017,Standard Class,RH-19495,Rick Hansen,Consumer,US,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0.00,9.88,204.0%
3606,CA-2017-112956,08-09-2018,27-08-2017,First Class,BM-11575,Brendan Murry,Corporate,US,Los Angeles,California,90045,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black-Frost",15.51,1,0.00,3.88,399.7%
827,CA-2017-126956,08-09-2018,28-08-2017,Second Class,PK-19075,Pete Kriz,Consumer,US,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,6,0.00,11.22,212.8%
828,CA-2017-126956,08-09-2018,28-08-2017,First Class,BD-11635,Brian Derr,Consumer,US,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71.00,4,0.00,27.69,256.4%
829,CA-2017-126956,08-09-2018,28-08-2017,Same Day,RB-19465,Rick Bensley,Home Office,US,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0.00,7,227.4%
9270,US-2017-102183,08-09-2018,28-08-2017,Standard Class,YS-21880,Yana Sorensen,Corporate,US,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0.00,290.01,344.8%
9271,US-2017-102183,08-09-2018,28-08-2017,Standard Class,SE-20110,Sanjit Engle,Consumer,US,Costa Mesa,California,92627,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2,0.00,33.58,370.3%
5401,CA-2017-132262,09-09-2018,23-09-2017,Second Class,MA-17560,Matt Abelman,Home Office,US,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.18,2,0.20,2.04,1332.4%
5402,CA-2017-132262,09-09-2018,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,US,Dallas,Texas,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3-4 Gummed Flap White Envelopes,15.84,2,0.20,5.54,285.9%
7338,CA-2017-165155,09-09-2018,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,US,Dallas,Texas,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.45,2,0.20,2.64,320.1%
4263,CA-2017-123351,09-09-2018,25-09-2017,Standard Class,EP-13915,Emily Phan,Consumer,US,San Diego,California,92037,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0.00,29.45,212.7%
